,Date,Class
4717,2012-04-19,0
4718,2012-04-19,0
4719,2012-04-19,0
4720,2012-04-19,0
4721,2012-04-19,0
4722,2012-04-19,0
4723,2012-04-18,0
4724,2012-04-18,0
4725,2012-04-18,0
4726,2012-04-17,0
4727,2012-04-17,0
4728,2012-04-17,0
4729,2012-04-17,0
4730,2012-04-17,0
4731,2012-04-16,0
4732,2012-04-16,0
4733,2012-04-16,0
4734,2012-04-16,0
4735,2012-04-16,1
4736,2012-04-13,0
4737,2012-04-13,1
4738,2012-04-13,0
4739,2012-04-12,0
4740,2012-04-12,0
4741,2012-04-12,0
4742,2012-04-12,0
4743,2012-04-12,0
4744,2012-04-12,0
4745,2012-04-12,0
4746,2012-04-12,0
4747,2012-04-11,0
4748,2012-04-11,0
4749,2012-04-11,0
4750,2012-04-11,0
4751,2012-04-10,0
4752,2012-04-10,0
4753,2012-04-10,0
4754,2012-04-10,0
4755,2012-04-10,0
4756,2012-04-10,0
4757,2012-04-10,0
4758,2012-04-10,0
4759,2012-04-10,0
4760,2012-04-09,0
4761,2012-04-09,0
4762,2012-04-09,0
4763,2012-04-09,0
4764,2012-04-09,0
4765,2012-04-09,0
4766,2012-04-09,0
4767,2012-04-09,0
4768,2012-04-08,0
4769,2012-04-06,0
4770,2012-04-05,0
4771,2012-04-05,0
4772,2012-04-04,0
4773,2012-04-04,1
4774,2012-04-04,0
4775,2012-04-04,0
4776,2012-04-04,0
4777,2012-04-03,0
4778,2012-04-03,0
4779,2012-04-03,1
4780,2012-04-03,0
4781,2012-04-03,0
4782,2012-04-02,0
4783,2012-04-02,0
4784,2012-04-02,0
4785,2012-04-01,0
4786,2012-03-30,0
4787,2012-03-30,0
4788,2012-03-29,0
4789,2012-03-29,0
4790,2012-03-29,0
4791,2012-03-29,0
4792,2012-03-29,0
4793,2012-03-29,0
4794,2012-03-28,0
4795,2012-03-28,0
4796,2012-03-28,0
4797,2012-03-28,0
4798,2012-03-27,0
4799,2012-03-27,0
4800,2012-03-27,-1
4801,2012-03-27,0
4802,2012-03-27,0
4803,2012-03-27,0
4804,2012-03-27,0
4805,2012-03-26,0
4806,2012-03-26,0
4807,2012-03-26,0
4808,2012-03-26,0
4809,2012-03-26,0
4810,2012-03-26,0
4811,2012-03-26,0
4812,2012-03-26,0
4813,2012-03-26,0
4814,2012-03-22,0
4815,2012-03-22,0
4816,2012-03-22,0
4817,2012-03-21,0
4818,2012-03-21,0
4819,2012-03-21,0
4820,2012-03-20,0
4821,2012-03-20,0
4822,2012-03-20,0
4823,2012-03-20,0
4824,2012-03-20,1
4825,2012-03-20,0
4826,2012-03-20,0
4827,2012-03-20,0
4828,2012-03-20,-1
4829,2012-03-20,0
4830,2012-03-20,0
4831,2012-03-19,0
4832,2012-03-19,0
4833,2012-03-19,0
4834,2012-03-19,0
4835,2012-03-19,0
4836,2012-03-16,1
4837,2012-03-16,0
4838,2012-03-15,0
4839,2012-03-15,0
4840,2012-03-15,0
4841,2012-03-15,0
4842,2012-03-15,0
4843,2012-03-14,0
4844,2012-03-13,1
4845,2012-03-13,0
4846,2012-03-13,0
4847,2012-03-13,0
4848,2012-03-13,0
4849,2012-03-12,0
4850,2012-03-12,0
4851,2012-03-12,0
4852,2012-03-12,0
4853,2012-03-09,0
4854,2012-03-09,0
4855,2012-03-09,0
4856,2012-03-09,0
4857,2012-03-09,0
4858,2012-03-08,0
4859,2012-03-08,0
4860,2012-03-08,0
4861,2012-03-07,0
4862,2012-03-07,0
4863,2012-03-06,0
4864,2012-03-06,0
4865,2012-03-06,0
4866,2012-03-06,0
4867,2012-03-06,0
4868,2012-03-06,0
4869,2012-03-06,0
4870,2012-03-06,1
4871,2012-03-06,0
4872,2012-03-05,0
4873,2012-03-05,0
4874,2012-03-02,-1
4875,2012-03-02,0
4876,2012-03-01,0
4877,2012-02-29,0
4878,2012-02-29,0
4879,2012-02-29,0
4880,2012-02-29,1
4881,2012-02-28,0
4882,2012-02-28,0
4883,2012-02-28,0
4884,2012-02-28,0
4885,2012-02-28,0
4886,2012-02-28,0
4887,2012-02-28,0
4888,2012-02-28,0
4889,2012-02-27,0
4890,2012-02-27,0
4891,2012-02-27,0
4892,2012-02-27,0
4893,2012-02-27,0
4894,2012-02-24,0
4895,2012-02-24,0
4896,2012-02-24,0
4897,2012-02-24,0
4898,2012-02-23,0
4899,2012-02-22,0
4900,2012-02-22,0
4901,2012-02-21,0
4902,2012-02-21,0
4903,2012-02-21,0
4904,2012-02-21,0
4905,2012-02-21,0
4906,2012-02-20,1
4907,2012-02-20,0
4908,2012-02-20,0
4909,2012-02-19,0
4910,2012-02-17,0
4911,2012-02-17,0
4912,2012-02-17,1
4913,2012-02-16,0
4914,2012-02-15,0
4915,2012-02-15,0
4916,2012-02-15,0
4917,2012-02-14,1
4918,2012-02-14,0
4919,2012-02-14,0
4920,2012-02-14,0
4921,2012-02-14,0
4922,2012-02-14,0
4923,2012-02-13,0
4924,2012-02-13,0
4925,2012-02-13,0
4926,2012-02-13,0
4927,2012-02-10,-1
4928,2012-02-10,0
4929,2012-02-10,0
4930,2012-02-09,1
4931,2012-02-09,0
4932,2012-02-09,0
4933,2012-02-08,0
4934,2012-02-08,0
4935,2012-02-08,0
4936,2012-02-08,0
4937,2012-02-08,0
4938,2012-02-08,0
4939,2012-02-08,0
4940,2012-02-07,0
4941,2012-02-07,0
4942,2012-02-07,0
4943,2012-02-07,0
4944,2012-02-06,0
4945,2012-02-06,1
4946,2012-02-06,0
4947,2012-02-06,0
4948,2012-02-06,0
4949,2012-02-05,0
4950,2012-02-03,-1
4951,2012-02-03,0
4952,2012-02-02,0
4953,2012-02-02,0
4954,2012-02-02,0
4955,2012-02-02,0
4956,2012-02-02,0
4957,2012-02-02,0
4958,2012-02-01,1
4959,2012-02-01,0
4960,2012-02-01,1
4961,2012-02-01,1
4962,2012-02-01,0
4963,2012-02-01,1
4964,2012-02-01,1
4965,2012-02-01,0
4966,2012-02-01,0
4967,2012-02-01,0
4968,2012-02-01,0
4969,2012-01-31,-1
4970,2012-01-31,0
4971,2012-01-31,0
4972,2012-01-31,0
4973,2012-01-30,-1
4974,2012-01-30,0
4975,2012-01-30,0
4976,2012-01-30,0
4977,2012-01-30,0
4978,2012-01-30,0
4979,2012-01-27,-1
4980,2012-01-27,0
4981,2012-01-27,0
4982,2012-01-27,0
4983,2012-01-27,0
4984,2012-01-27,0
4985,2012-01-26,-1
4986,2012-01-26,-1
4987,2012-01-26,-1
4988,2012-01-26,0
4989,2012-01-26,0
4990,2012-01-26,0
4991,2012-01-26,0
4992,2012-01-26,0
4993,2012-01-25,0
4994,2012-01-25,0
4995,2012-01-25,0
4996,2012-01-25,1
4997,2012-01-24,-1
4998,2012-01-24,-1
4999,2012-01-24,0
5000,2012-01-24,0
5001,2012-01-24,0
5002,2012-01-24,0
5003,2012-01-24,0
5004,2012-01-24,0
5005,2012-01-24,0
5006,2012-01-24,1
5007,2012-01-23,0
5008,2012-01-23,0
5009,2012-01-23,0
5010,2012-01-23,0
5011,2012-01-23,0
5012,2012-01-23,0
5013,2012-01-23,0
5014,2012-01-23,0
5015,2012-01-23,0
5016,2012-01-19,0
5017,2012-01-19,0
5018,2012-01-19,0
5019,2012-01-19,0
5020,2012-01-19,0
5021,2012-01-19,0
5022,2012-01-19,0
5023,2012-01-19,0
5024,2012-01-19,0
5025,2012-01-19,0
5026,2012-01-19,0
5027,2012-01-19,0
5028,2012-01-19,0
5029,2012-01-19,-1
5030,2012-01-18,0
5031,2012-01-17,0
5032,2012-01-17,0
5033,2012-01-17,0
5034,2012-01-17,0
5035,2012-01-17,0
5036,2012-01-16,0
5037,2012-01-16,0
5038,2012-01-13,0
5039,2012-01-13,0
5040,2012-01-13,0
5041,2012-01-12,0
5042,2012-01-12,0
5043,2012-01-11,0
5044,2012-01-11,0
5045,2012-01-11,0
5046,2012-01-10,0
5047,2012-01-10,0
5048,2012-01-10,0
5049,2012-01-10,0
5050,2012-01-10,0
5051,2012-01-10,0
5052,2012-01-10,0
5053,2012-01-10,0
5054,2012-01-10,0
5055,2012-01-09,0
5056,2012-01-09,0
5057,2012-01-09,0
5058,2012-01-06,0
5059,2012-01-05,0
5060,2012-01-05,0
5061,2012-01-05,0
5062,2012-01-04,0
5063,2012-01-04,0
5064,2012-01-03,0
5065,2012-01-02,0
5066,2012-01-02,0
5067,2011-12-30,0
5068,2011-12-26,0
5069,2011-12-26,0
5070,2011-12-26,0
5071,2011-12-22,0
5072,2011-12-21,0
5073,2011-12-21,0
5074,2011-12-21,0
5075,2011-12-21,0
5076,2011-12-20,0
5077,2011-12-20,0
5078,2011-12-20,0
5079,2011-12-20,0
5080,2011-12-20,0
5081,2011-12-20,0
5082,2011-12-19,0
5083,2011-12-19,0
5084,2011-12-19,0
5085,2011-12-19,0
5086,2011-12-17,0
5087,2011-12-15,0
5088,2011-12-15,0
5089,2011-12-15,0
5090,2011-12-14,1
5091,2011-12-14,0
5092,2011-12-14,0
5093,2011-12-13,0
5094,2011-12-13,0
5095,2011-12-13,0
5096,2011-12-13,-1
5097,2011-12-12,0
5098,2011-12-12,0
5099,2011-12-12,0
5100,2011-12-12,0
5101,2011-12-09,0
5102,2011-12-09,0
5103,2011-12-09,0
5104,2011-12-09,0
5105,2011-12-09,-1
5106,2011-12-08,0
5107,2011-12-08,0
5108,2011-12-08,0
5109,2011-12-08,1
5110,2011-12-07,0
5111,2011-12-07,0
5112,2011-12-07,0
5113,2011-12-06,0
5114,2011-12-06,0
5115,2011-12-06,0
5116,2011-12-06,0
5117,2011-12-06,0
5118,2011-12-05,0
5119,2011-12-05,0
5120,2011-12-05,0
5121,2011-12-05,0
5122,2011-12-05,0
5123,2011-12-05,0
5124,2011-12-05,0
5125,2011-12-05,0
5126,2011-12-04,0
5127,2011-12-02,0
5128,2011-12-02,0
5129,2011-12-01,0
5130,2011-12-01,0
5131,2011-12-01,0
5132,2011-12-01,0
5133,2011-11-30,0
5134,2011-11-30,0
